 1.000000e+00  2.318112e-04 
 1.002305e+00  2.318100e-04 
 1.004616e+00  2.318088e-04 
 1.006932e+00  2.318076e-04 
 1.009253e+00  2.318063e-04 
 1.011579e+00  2.318051e-04 
 1.013911e+00  2.318039e-04 
 1.016249e+00  2.318026e-04 
 1.018591e+00  2.318014e-04 
 1.020939e+00  2.318001e-04 
 1.023293e+00  2.317989e-04 
 1.025652e+00  2.317976e-04 
 1.028016e+00  2.317964e-04 
 1.030386e+00  2.317951e-04 
 1.032761e+00  2.317938e-04 
 1.035142e+00  2.317925e-04 
 1.037528e+00  2.317912e-04 
 1.039920e+00  2.317899e-04 
 1.042317e+00  2.317886e-04 
 1.044720e+00  2.317873e-04 
 1.047129e+00  2.317860e-04 
 1.049542e+00  2.317847e-04 
 1.051962e+00  2.317833e-04 
 1.054387e+00  2.317820e-04 
 1.056818e+00  2.317807e-04 
 1.059254e+00  2.317793e-04 
 1.061696e+00  2.317780e-04 
 1.064143e+00  2.317766e-04 
 1.066596e+00  2.317752e-04 
 1.069055e+00  2.317739e-04 
 1.071519e+00  2.317725e-04 
 1.073989e+00  2.317711e-04 
 1.076465e+00  2.317697e-04 
 1.078947e+00  2.317683e-04 
 1.081434e+00  2.317669e-04 
 1.083927e+00  2.317655e-04 
 1.086426e+00  2.317641e-04 
 1.088930e+00  2.317627e-04 
 1.091440e+00  2.317612e-04 
 1.093956e+00  2.317598e-04 
 1.096478e+00  2.317584e-04 
 1.099006e+00  2.317569e-04 
 1.101539e+00  2.317555e-04 
 1.104079e+00  2.317540e-04 
 1.106624e+00  2.317525e-04 
 1.109175e+00  2.317510e-04 
 1.111732e+00  2.317496e-04 
 1.114295e+00  2.317481e-04 
 1.116863e+00  2.317466e-04 
 1.119438e+00  2.317451e-04 
 1.122018e+00  2.317436e-04 
 1.124605e+00  2.317420e-04 
 1.127197e+00  2.317405e-04 
 1.129796e+00  2.317390e-04 
 1.132400e+00  2.317374e-04 
 1.135011e+00  2.317359e-04 
 1.137627e+00  2.317344e-04 
 1.140250e+00  2.317328e-04 
 1.142878e+00  2.317312e-04 
 1.145513e+00  2.317296e-04 
 1.148154e+00  2.317281e-04 
 1.150800e+00  2.317265e-04 
 1.153453e+00  2.317249e-04 
 1.156112e+00  2.317233e-04 
 1.158777e+00  2.317217e-04 
 1.161449e+00  2.317200e-04 
 1.164126e+00  2.317184e-04 
 1.166810e+00  2.317168e-04 
 1.169499e+00  2.317151e-04 
 1.172195e+00  2.317135e-04 
 1.174898e+00  2.317118e-04 
 1.177606e+00  2.317102e-04 
 1.180321e+00  2.317085e-04 
 1.183042e+00  2.317068e-04 
 1.185769e+00  2.317051e-04 
 1.188502e+00  2.317034e-04 
 1.191242e+00  2.317017e-04 
 1.193988e+00  2.317000e-04 
 1.196741e+00  2.316983e-04 
 1.199499e+00  2.316966e-04 
 1.202264e+00  2.316948e-04 
 1.205036e+00  2.316931e-04 
 1.207814e+00  2.316913e-04 
 1.210598e+00  2.316896e-04 
 1.213389e+00  2.316878e-04 
 1.216186e+00  2.316860e-04 
 1.218990e+00  2.316843e-04 
 1.221800e+00  2.316825e-04 
 1.224616e+00  2.316807e-04 
 1.227439e+00  2.316789e-04 
 1.230269e+00  2.316770e-04 
 1.233105e+00  2.316752e-04 
 1.235947e+00  2.316734e-04 
 1.238797e+00  2.316715e-04 
 1.241652e+00  2.316697e-04 
 1.244515e+00  2.316678e-04 
 1.247384e+00  2.316660e-04 
 1.250259e+00  2.316641e-04 
 1.253141e+00  2.316622e-04 
 1.256030e+00  2.316603e-04 
 1.258925e+00  2.316584e-04 
 1.261828e+00  2.316565e-04 
 1.264736e+00  2.316546e-04 
 1.267652e+00  2.316527e-04 
 1.270574e+00  2.316507e-04 
 1.273503e+00  2.316488e-04 
 1.276439e+00  2.316468e-04 
 1.279381e+00  2.316449e-04 
 1.282331e+00  2.316429e-04 
 1.285287e+00  2.316409e-04 
 1.288250e+00  2.316389e-04 
 1.291219e+00  2.316369e-04 
 1.294196e+00  2.316349e-04 
 1.297179e+00  2.316329e-04 
 1.300170e+00  2.316308e-04 
 1.303167e+00  2.316288e-04 
 1.306171e+00  2.316268e-04 
 1.309182e+00  2.316247e-04 
 1.312200e+00  2.316226e-04 
 1.315225e+00  2.316206e-04 
 1.318257e+00  2.316185e-04 
 1.321296e+00  2.316164e-04 
 1.324342e+00  2.316143e-04 
 1.327394e+00  2.316122e-04 
 1.330454e+00  2.316100e-04 
 1.333521e+00  2.316079e-04 
 1.336596e+00  2.316058e-04 
 1.339677e+00  2.316036e-04 
 1.342765e+00  2.316014e-04 
 1.345860e+00  2.315993e-04 
 1.348963e+00  2.315971e-04 
 1.352073e+00  2.315949e-04 
 1.355189e+00  2.315927e-04 
 1.358313e+00  2.315905e-04 
 1.361445e+00  2.315882e-04 
 1.364583e+00  2.315860e-04 
 1.367729e+00  2.315838e-04 
 1.370882e+00  2.315815e-04 
 1.374042e+00  2.315792e-04 
 1.377209e+00  2.315770e-04 
 1.380384e+00  2.315747e-04 
 1.383566e+00  2.315724e-04 
 1.386756e+00  2.315701e-04 
 1.389953e+00  2.315678e-04 
 1.393157e+00  2.315654e-04 
 1.396368e+00  2.315631e-04 
 1.399587e+00  2.315607e-04 
 1.402814e+00  2.315584e-04 
 1.406048e+00  2.315560e-04 
 1.409289e+00  2.315536e-04 
 1.412538e+00  2.315512e-04 
 1.415794e+00  2.315488e-04 
 1.419058e+00  2.315464e-04 
 1.422329e+00  2.315440e-04 
 1.425608e+00  2.315415e-04 
 1.428894e+00  2.315391e-04 
 1.432188e+00  2.315366e-04 
 1.435489e+00  2.315341e-04 
 1.438799e+00  2.315317e-04 
 1.442115e+00  2.315292e-04 
 1.445440e+00  2.315267e-04 
 1.448772e+00  2.315241e-04 
 1.452112e+00  2.315216e-04 
 1.455459e+00  2.315191e-04 
 1.458814e+00  2.315165e-04 
 1.462177e+00  2.315139e-04 
 1.465548e+00  2.315114e-04 
 1.468926e+00  2.315088e-04 
 1.472313e+00  2.315062e-04 
 1.475707e+00  2.315036e-04 
 1.479108e+00  2.315009e-04 
 1.482518e+00  2.314983e-04 
 1.485936e+00  2.314956e-04 
 1.489361e+00  2.314930e-04 
 1.492794e+00  2.314903e-04 
 1.496236e+00  2.314876e-04 
 1.499685e+00  2.314849e-04 
 1.503142e+00  2.314822e-04 
 1.506607e+00  2.314795e-04 
 1.510080e+00  2.314768e-04 
 1.513561e+00  2.314740e-04 
 1.517050e+00  2.314712e-04 
 1.520548e+00  2.314685e-04 
 1.524053e+00  2.314657e-04 
 1.527566e+00  2.314629e-04 
 1.531087e+00  2.314601e-04 
 1.534617e+00  2.314572e-04 
 1.538155e+00  2.314544e-04 
 1.541700e+00  2.314515e-04 
 1.545254e+00  2.314487e-04 
 1.548817e+00  2.314458e-04 
 1.552387e+00  2.314429e-04 
 1.555966e+00  2.314400e-04 
 1.559553e+00  2.314371e-04 
 1.563148e+00  2.314341e-04 
 1.566751e+00  2.314312e-04 
 1.570363e+00  2.314282e-04 
 1.573983e+00  2.314253e-04 
 1.577611e+00  2.314223e-04 
 1.581248e+00  2.314193e-04 
 1.584893e+00  2.314163e-04 
 1.588547e+00  2.314132e-04 
 1.592209e+00  2.314102e-04 
 1.595879e+00  2.314071e-04 
 1.599558e+00  2.314041e-04 
 1.603245e+00  2.314010e-04 
 1.606941e+00  2.313979e-04 
 1.610646e+00  2.313948e-04 
 1.614359e+00  2.313916e-04 
 1.618080e+00  2.313885e-04 
 1.621810e+00  2.313853e-04 
 1.625549e+00  2.313822e-04 
 1.629296e+00  2.313790e-04 
 1.633052e+00  2.313758e-04 
 1.636817e+00  2.313726e-04 
 1.640590e+00  2.313693e-04 
 1.644372e+00  2.313661e-04 
 1.648162e+00  2.313628e-04 
 1.651962e+00  2.313596e-04 
 1.655770e+00  2.313563e-04 
 1.659587e+00  2.313530e-04 
 1.663413e+00  2.313496e-04 
 1.667247e+00  2.313463e-04 
 1.671091e+00  2.313430e-04 
 1.674943e+00  2.313396e-04 
 1.678804e+00  2.313362e-04 
 1.682674e+00  2.313328e-04 
 1.686553e+00  2.313294e-04 
 1.690441e+00  2.313260e-04 
 1.694338e+00  2.313225e-04 
 1.698244e+00  2.313191e-04 
 1.702159e+00  2.313156e-04 
 1.706082e+00  2.313121e-04 
 1.710015e+00  2.313086e-04 
 1.713957e+00  2.313050e-04 
 1.717908e+00  2.313015e-04 
 1.721869e+00  2.312979e-04 
 1.725838e+00  2.312944e-04 
 1.729816e+00  2.312908e-04 
 1.733804e+00  2.312872e-04 
 1.737801e+00  2.312835e-04 
 1.741807e+00  2.312799e-04 
 1.745822e+00  2.312762e-04 
 1.749847e+00  2.312726e-04 
 1.753881e+00  2.312689e-04 
 1.757924e+00  2.312652e-04 
 1.761976e+00  2.312614e-04 
 1.766038e+00  2.312577e-04 
 1.770109e+00  2.312539e-04 
 1.774189e+00  2.312502e-04 
 1.778279e+00  2.312464e-04 
 1.782379e+00  2.312426e-04 
 1.786488e+00  2.312387e-04 
 1.790606e+00  2.312349e-04 
 1.794734e+00  2.312310e-04 
 1.798871e+00  2.312271e-04 
 1.803018e+00  2.312232e-04 
 1.807174e+00  2.312193e-04 
 1.811340e+00  2.312154e-04 
 1.815516e+00  2.312114e-04 
 1.819701e+00  2.312074e-04 
 1.823896e+00  2.312034e-04 
 1.828100e+00  2.311994e-04 
 1.832314e+00  2.311954e-04 
 1.836538e+00  2.311914e-04 
 1.840772e+00  2.311873e-04 
 1.845015e+00  2.311832e-04 
 1.849269e+00  2.311791e-04 
 1.853532e+00  2.311750e-04 
 1.857804e+00  2.311708e-04 
 1.862087e+00  2.311667e-04 
 1.866380e+00  2.311625e-04 
 1.870682e+00  2.311583e-04 
 1.874995e+00  2.311541e-04 
 1.879317e+00  2.311498e-04 
 1.883649e+00  2.311456e-04 
 1.887991e+00  2.311413e-04 
 1.892344e+00  2.311370e-04 
 1.896706e+00  2.311327e-04 
 1.901078e+00  2.311283e-04 
 1.905461e+00  2.311240e-04 
 1.909853e+00  2.311196e-04 
 1.914256e+00  2.311152e-04 
 1.918669e+00  2.311108e-04 
 1.923092e+00  2.311063e-04 
 1.927525e+00  2.311019e-04 
 1.931968e+00  2.310974e-04 
 1.936422e+00  2.310929e-04 
 1.940886e+00  2.310884e-04 
 1.945360e+00  2.310838e-04 
 1.949845e+00  2.310793e-04 
 1.954339e+00  2.310747e-04 
 1.958845e+00  2.310701e-04 
 1.963360e+00  2.310655e-04 
 1.967886e+00  2.310608e-04 
 1.972423e+00  2.310561e-04 
 1.976970e+00  2.310515e-04 
 1.981527e+00  2.310467e-04 
 1.986095e+00  2.310420e-04 
 1.990673e+00  2.310372e-04 
 1.995262e+00  2.310325e-04 
 1.999862e+00  2.310277e-04 
 2.004472e+00  2.310228e-04 
 2.009093e+00  2.310180e-04 
 2.013724e+00  2.310131e-04 
 2.018366e+00  2.310082e-04 
 2.023019e+00  2.310033e-04 
 2.027683e+00  2.309984e-04 
 2.032357e+00  2.309934e-04 
 2.037042e+00  2.309885e-04 
 2.041738e+00  2.309835e-04 
 2.046445e+00  2.309784e-04 
 2.051162e+00  2.309734e-04 
 2.055891e+00  2.309683e-04 
 2.060630e+00  2.309632e-04 
 2.065380e+00  2.309581e-04 
 2.070141e+00  2.309529e-04 
 2.074914e+00  2.309478e-04 
 2.079697e+00  2.309426e-04 
 2.084491e+00  2.309374e-04 
 2.089296e+00  2.309321e-04 
 2.094112e+00  2.309269e-04 
 2.098940e+00  2.309216e-04 
 2.103778e+00  2.309163e-04 
 2.108628e+00  2.309109e-04 
 2.113489e+00  2.309056e-04 
 2.118361e+00  2.309002e-04 
 2.123244e+00  2.308948e-04 
 2.128139e+00  2.308893e-04 
 2.133045e+00  2.308839e-04 
 2.137962e+00  2.308784e-04 
 2.142891e+00  2.308729e-04 
 2.147830e+00  2.308673e-04 
 2.152782e+00  2.308618e-04 
 2.157744e+00  2.308562e-04 
 2.162719e+00  2.308506e-04 
 2.167704e+00  2.308449e-04 
 2.172701e+00  2.308393e-04 
 2.177710e+00  2.308336e-04 
 2.182730e+00  2.308279e-04 
 2.187762e+00  2.308221e-04 
 2.192805e+00  2.308163e-04 
 2.197860e+00  2.308105e-04 
 2.202926e+00  2.308047e-04 
 2.208005e+00  2.307989e-04 
 2.213095e+00  2.307930e-04 
 2.218196e+00  2.307871e-04 
 2.223310e+00  2.307811e-04 
 2.228435e+00  2.307752e-04 
 2.233572e+00  2.307692e-04 
 2.238721e+00  2.307632e-04 
 2.243882e+00  2.307571e-04 
 2.249055e+00  2.307511e-04 
 2.254239e+00  2.307450e-04 
 2.259436e+00  2.307388e-04 
 2.264644e+00  2.307327e-04 
 2.269865e+00  2.307265e-04 
 2.275097e+00  2.307203e-04 
 2.280342e+00  2.307140e-04 
 2.285599e+00  2.307078e-04 
 2.290868e+00  2.307015e-04 
 2.296149e+00  2.306951e-04 
 2.301442e+00  2.306888e-04 
 2.306747e+00  2.306824e-04 
 2.312065e+00  2.306760e-04 
 2.317395e+00  2.306695e-04 
 2.322737e+00  2.306631e-04 
 2.328091e+00  2.306566e-04 
 2.333458e+00  2.306500e-04 
 2.338837e+00  2.306435e-04 
 2.344229e+00  2.306369e-04 
 2.349633e+00  2.306302e-04 
 2.355049e+00  2.306236e-04 
 2.360478e+00  2.306169e-04 
 2.365920e+00  2.306102e-04 
 2.371374e+00  2.306034e-04 
 2.376840e+00  2.305966e-04 
 2.382319e+00  2.305898e-04 
 2.387811e+00  2.305830e-04 
 2.393316e+00  2.305761e-04 
 2.398833e+00  2.305692e-04 
 2.404363e+00  2.305623e-04 
 2.409905e+00  2.305553e-04 
 2.415461e+00  2.305483e-04 
 2.421029e+00  2.305412e-04 
 2.426610e+00  2.305342e-04 
 2.432204e+00  2.305271e-04 
 2.437811e+00  2.305199e-04 
 2.443431e+00  2.305128e-04 
 2.449063e+00  2.305056e-04 
 2.454709e+00  2.304983e-04 
 2.460368e+00  2.304911e-04 
 2.466039e+00  2.304838e-04 
 2.471724e+00  2.304764e-04 
 2.477422e+00  2.304691e-04 
 2.483133e+00  2.304617e-04 
 2.488857e+00  2.304542e-04 
 2.494595e+00  2.304468e-04 
 2.500345e+00  2.304393e-04 
 2.506109e+00  2.304317e-04 
 2.511886e+00  2.304242e-04 
 2.517677e+00  2.304165e-04 
 2.523481e+00  2.304089e-04 
 2.529298e+00  2.304012e-04 
 2.535129e+00  2.303935e-04 
 2.540973e+00  2.303858e-04 
 2.546830e+00  2.303780e-04 
 2.552701e+00  2.303701e-04 
 2.558586e+00  2.303623e-04 
 2.564484e+00  2.303544e-04 
 2.570396e+00  2.303465e-04 
 2.576321e+00  2.303385e-04 
 2.582260e+00  2.303305e-04 
 2.588213e+00  2.303224e-04 
 2.594179e+00  2.303144e-04 
 2.600160e+00  2.303063e-04 
 2.606154e+00  2.302981e-04 
 2.612161e+00  2.302899e-04 
 2.618183e+00  2.302817e-04 
 2.624219e+00  2.302734e-04 
 2.630268e+00  2.302651e-04 
 2.636331e+00  2.302568e-04 
 2.642409e+00  2.302484e-04 
 2.648500e+00  2.302400e-04 
 2.654606e+00  2.302315e-04 
 2.660725e+00  2.302230e-04 
 2.666859e+00  2.302145e-04 
 2.673006e+00  2.302059e-04 
 2.679168e+00  2.301973e-04 
 2.685344e+00  2.301886e-04 
 2.691535e+00  2.301799e-04 
 2.697739e+00  2.301712e-04 
 2.703958e+00  2.301624e-04 
 2.710192e+00  2.301536e-04 
 2.716439e+00  2.301447e-04 
 2.722701e+00  2.301358e-04 
 2.728978e+00  2.301269e-04 
 2.735269e+00  2.301179e-04 
 2.741574e+00  2.301089e-04 
 2.747894e+00  2.300998e-04 
 2.754229e+00  2.300907e-04 
 2.760578e+00  2.300816e-04 
 2.766942e+00  2.300724e-04 
 2.773320e+00  2.300632e-04 
 2.779713e+00  2.300539e-04 
 2.786121e+00  2.300446e-04 
 2.792544e+00  2.300352e-04 
 2.798981e+00  2.300258e-04 
 2.805434e+00  2.300163e-04 
 2.811901e+00  2.300069e-04 
 2.818383e+00  2.299973e-04 
 2.824880e+00  2.299877e-04 
 2.831392e+00  2.299781e-04 
 2.837919e+00  2.299684e-04 
 2.844461e+00  2.299587e-04 
 2.851018e+00  2.299490e-04 
 2.857591e+00  2.299392e-04 
 2.864178e+00  2.299293e-04 
 2.870781e+00  2.299194e-04 
 2.877398e+00  2.299095e-04 
 2.884032e+00  2.298995e-04 
 2.890680e+00  2.298895e-04 
 2.897344e+00  2.298794e-04 
 2.904023e+00  2.298693e-04 
 2.910717e+00  2.298591e-04 
 2.917427e+00  2.298489e-04 
 2.924152e+00  2.298386e-04 
 2.930893e+00  2.298283e-04 
 2.937650e+00  2.298179e-04 
 2.944422e+00  2.298075e-04 
 2.951209e+00  2.297971e-04 
 2.958012e+00  2.297866e-04 
 2.964831e+00  2.297760e-04 
 2.971666e+00  2.297654e-04 
 2.978516e+00  2.297548e-04 
 2.985383e+00  2.297441e-04 
 2.992265e+00  2.297333e-04 
 2.999163e+00  2.297225e-04 
 3.006076e+00  2.297117e-04 
 3.013006e+00  2.297008e-04 
 3.019952e+00  2.296898e-04 
 3.026913e+00  2.296788e-04 
 3.033891e+00  2.296678e-04 
 3.040885e+00  2.296567e-04 
 3.047895e+00  2.296455e-04 
 3.054921e+00  2.296343e-04 
 3.061963e+00  2.296231e-04 
 3.069022e+00  2.296118e-04 
 3.076097e+00  2.296004e-04 
 3.083188e+00  2.295890e-04 
 3.090295e+00  2.295775e-04 
 3.097419e+00  2.295660e-04 
 3.104560e+00  2.295544e-04 
 3.111716e+00  2.295428e-04 
 3.118890e+00  2.295311e-04 
 3.126079e+00  2.295194e-04 
 3.133286e+00  2.295076e-04 
 3.140509e+00  2.294958e-04 
 3.147748e+00  2.294839e-04 
 3.155005e+00  2.294719e-04 
 3.162278e+00  2.294599e-04 
 3.169567e+00  2.294479e-04 
 3.176874e+00  2.294358e-04 
 3.184198e+00  2.294236e-04 
 3.191538e+00  2.294114e-04 
 3.198895e+00  2.293991e-04 
 3.206269e+00  2.293867e-04 
 3.213661e+00  2.293743e-04 
 3.221069e+00  2.293619e-04 
 3.228494e+00  2.293494e-04 
 3.235937e+00  2.293368e-04 
 3.243396e+00  2.293242e-04 
 3.250873e+00  2.293115e-04 
 3.258367e+00  2.292987e-04 
 3.265878e+00  2.292859e-04 
 3.273407e+00  2.292731e-04 
 3.280953e+00  2.292601e-04 
 3.288516e+00  2.292471e-04 
 3.296097e+00  2.292341e-04 
 3.303695e+00  2.292210e-04 
 3.311311e+00  2.292078e-04 
 3.318945e+00  2.291946e-04 
 3.326596e+00  2.291813e-04 
 3.334264e+00  2.291680e-04 
 3.341950e+00  2.291546e-04 
 3.349654e+00  2.291411e-04 
 3.357376e+00  2.291276e-04 
 3.365116e+00  2.291140e-04 
 3.372873e+00  2.291003e-04 
 3.380648e+00  2.290866e-04 
 3.388442e+00  2.290728e-04 
 3.396253e+00  2.290590e-04 
 3.404082e+00  2.290450e-04 
 3.411929e+00  2.290311e-04 
 3.419794e+00  2.290170e-04 
 3.427678e+00  2.290029e-04 
 3.435579e+00  2.289887e-04 
 3.443499e+00  2.289745e-04 
 3.451437e+00  2.289602e-04 
 3.459394e+00  2.289458e-04 
 3.467369e+00  2.289314e-04 
 3.475362e+00  2.289169e-04 
 3.483373e+00  2.289023e-04 
 3.491403e+00  2.288877e-04 
 3.499452e+00  2.288730e-04 
 3.507519e+00  2.288582e-04 
 3.515604e+00  2.288434e-04 
 3.523709e+00  2.288285e-04 
 3.531832e+00  2.288135e-04 
 3.539973e+00  2.287985e-04 
 3.548134e+00  2.287833e-04 
 3.556313e+00  2.287682e-04 
 3.564511e+00  2.287529e-04 
 3.572728e+00  2.287376e-04 
 3.580964e+00  2.287222e-04 
 3.589219e+00  2.287067e-04 
 3.597493e+00  2.286912e-04 
 3.605786e+00  2.286756e-04 
 3.614099e+00  2.286599e-04 
 3.622430e+00  2.286441e-04 
 3.630781e+00  2.286283e-04 
 3.639150e+00  2.286124e-04 
 3.647539e+00  2.285964e-04 
 3.655948e+00  2.285804e-04 
 3.664376e+00  2.285643e-04 
 3.672823e+00  2.285481e-04 
 3.681290e+00  2.285318e-04 
 3.689776e+00  2.285154e-04 
 3.698282e+00  2.284990e-04 
 3.706807e+00  2.284825e-04 
 3.715352e+00  2.284659e-04 
 3.723917e+00  2.284493e-04 
 3.732502e+00  2.284326e-04 
 3.741106e+00  2.284158e-04 
 3.749730e+00  2.283989e-04 
 3.758374e+00  2.283819e-04 
 3.767038e+00  2.283649e-04 
 3.775722e+00  2.283478e-04 
 3.784426e+00  2.283306e-04 
 3.793150e+00  2.283133e-04 
 3.801894e+00  2.282959e-04 
 3.810658e+00  2.282785e-04 
 3.819443e+00  2.282610e-04 
 3.828247e+00  2.282434e-04 
 3.837072e+00  2.282257e-04 
 3.845918e+00  2.282079e-04 
 3.854784e+00  2.281901e-04 
 3.863670e+00  2.281722e-04 
 3.872576e+00  2.281542e-04 
 3.881504e+00  2.281361e-04 
 3.890451e+00  2.281179e-04 
 3.899420e+00  2.280997e-04 
 3.908409e+00  2.280813e-04 
 3.917419e+00  2.280629e-04 
 3.926449e+00  2.280444e-04 
 3.935501e+00  2.280258e-04 
 3.944573e+00  2.280071e-04 
 3.953666e+00  2.279883e-04 
 3.962780e+00  2.279695e-04 
 3.971915e+00  2.279505e-04 
 3.981072e+00  2.279315e-04 
 3.990249e+00  2.279124e-04 
 3.999447e+00  2.278932e-04 
 4.008667e+00  2.278739e-04 
 4.017908e+00  2.278545e-04 
 4.027170e+00  2.278350e-04 
 4.036454e+00  2.278154e-04 
 4.045759e+00  2.277958e-04 
 4.055085e+00  2.277760e-04 
 4.064433e+00  2.277562e-04 
 4.073803e+00  2.277363e-04 
 4.083194e+00  2.277163e-04 
 4.092607e+00  2.276961e-04 
 4.102041e+00  2.276759e-04 
 4.111497e+00  2.276556e-04 
 4.120975e+00  2.276352e-04 
 4.130475e+00  2.276148e-04 
 4.139997e+00  2.275942e-04 
 4.149540e+00  2.275735e-04 
 4.159106e+00  2.275527e-04 
 4.168694e+00  2.275319e-04 
 4.178304e+00  2.275109e-04 
 4.187936e+00  2.274898e-04 
 4.197590e+00  2.274687e-04 
 4.207266e+00  2.274474e-04 
 4.216965e+00  2.274261e-04 
 4.226686e+00  2.274046e-04 
 4.236430e+00  2.273831e-04 
 4.246196e+00  2.273614e-04 
 4.255984e+00  2.273397e-04 
 4.265795e+00  2.273178e-04 
 4.275629e+00  2.272958e-04 
 4.285485e+00  2.272738e-04 
 4.295364e+00  2.272516e-04 
 4.305266e+00  2.272294e-04 
 4.315191e+00  2.272070e-04 
 4.325138e+00  2.271845e-04 
 4.335109e+00  2.271620e-04 
 4.345102e+00  2.271393e-04 
 4.355119e+00  2.271165e-04 
 4.365158e+00  2.270936e-04 
 4.375221e+00  2.270707e-04 
 4.385307e+00  2.270476e-04 
 4.395416e+00  2.270244e-04 
 4.405549e+00  2.270011e-04 
 4.415704e+00  2.269776e-04 
 4.425884e+00  2.269541e-04 
 4.436086e+00  2.269305e-04 
 4.446313e+00  2.269067e-04 
 4.456562e+00  2.268829e-04 
 4.466836e+00  2.268589e-04 
 4.477133e+00  2.268348e-04 
 4.487454e+00  2.268107e-04 
 4.497799e+00  2.267864e-04 
 4.508167e+00  2.267620e-04 
 4.518559e+00  2.267374e-04 
 4.528976e+00  2.267128e-04 
 4.539416e+00  2.266881e-04 
 4.549881e+00  2.266632e-04 
 4.560369e+00  2.266382e-04 
 4.570882e+00  2.266131e-04 
 4.581419e+00  2.265879e-04 
 4.591980e+00  2.265626e-04 
 4.602566e+00  2.265372e-04 
 4.613176e+00  2.265116e-04 
 4.623810e+00  2.264859e-04 
 4.634469e+00  2.264601e-04 
 4.645153e+00  2.264342e-04 
 4.655861e+00  2.264082e-04 
 4.666594e+00  2.263820e-04 
 4.677351e+00  2.263557e-04 
 4.688134e+00  2.263293e-04 
 4.698941e+00  2.263028e-04 
 4.709773e+00  2.262762e-04 
 4.720630e+00  2.262494e-04 
 4.731513e+00  2.262225e-04 
 4.742420e+00  2.261955e-04 
 4.753352e+00  2.261684e-04 
 4.764310e+00  2.261411e-04 
 4.775293e+00  2.261137e-04 
 4.786301e+00  2.260862e-04 
 4.797334e+00  2.260586e-04 
 4.808393e+00  2.260308e-04 
 4.819478e+00  2.260029e-04 
 4.830588e+00  2.259749e-04 
 4.841724e+00  2.259467e-04 
 4.852885e+00  2.259184e-04 
 4.864072e+00  2.258900e-04 
 4.875285e+00  2.258615e-04 
 4.886524e+00  2.258328e-04 
 4.897788e+00  2.258040e-04 
 4.909079e+00  2.257750e-04 
 4.920395e+00  2.257459e-04 
 4.931738e+00  2.257167e-04 
 4.943107e+00  2.256874e-04 
 4.954502e+00  2.256579e-04 
 4.965923e+00  2.256283e-04 
 4.977371e+00  2.255985e-04 
 4.988845e+00  2.255686e-04 
 5.000345e+00  2.255386e-04 
 5.011872e+00  2.255084e-04 
 5.023426e+00  2.254781e-04 
 5.035006e+00  2.254477e-04 
 5.046613e+00  2.254171e-04 
 5.058247e+00  2.253863e-04 
 5.069907e+00  2.253555e-04 
 5.081594e+00  2.253244e-04 
 5.093309e+00  2.252933e-04 
 5.105050e+00  2.252620e-04 
 5.116818e+00  2.252305e-04 
